Day,Hour,DFI,DNI,GHI,Temperature,kT,Grid Price,Cont Load,Cont Load,,,,,,,,,,
101,15,383,281,607,31.17110596,0.430098485,0.2206,0,0.860150393,,,,,,,,,,
101,16,246,471,558,30.1223999,0.395378838,0.2206,0,1.085938022,,,,,,,,,,
101,17,95,789,483,28.41777954,0.342236521,0.2206,0,1.38773869,,,,,,,,,,
101,18,72,625,255,25.5805603,0.180683878,0.2206,0,1.53613136,,,,,,,,,,
101,19,29,233,47,22.69750366,0.033302519,0.2206,0,1.593776879,,,,,,,,,,
101,20,0,0,0,21.18169556,0,0.2206,0,1.743730335,,,,,,,,,,
101,21,0,0,0,20.34359131,0,0.0721,0,1.683838698,,,,,,,,,,
101,22,0,0,0,19.49828491,0,0.0721,0,1.313130619,,,,,,,,,,
101,23,0,0,0,18.40795288,0,0.0721,0,0.969142997,,,,,,,,,,
101,24,0,0,0,17.01696167,0,0.0721,0,0.610884391,,,,,,,,,,
102,1,0,0,0,15.63945923,0,0.0721,0,0.498689853,,,,,,,,,,
102,2,0,0,0,14.60869751,0,0.0721,0,0.451592064,,,,,,,,,,
102,3,0,0,0,13.92727051,0,0.0721,0,0.43986398,,,,,,,,,,
102,4,0,0,0,13.58138428,0,0.0721,0,0.438424616,,,,,,,,,,
102,5,0,0,0,13.50652466,0,0.0721,0,0.487889474,,,,,,,,,,
102,6,0,0,0,13.87261353,0,0.0721,0,0.632764199,,,,,,,,,,
102,7,30,53,34,15.72997437,0.024093791,0.0721,0,0.855395432,,,,,,,,,,
102,8,106,301,197,19.09472046,0.13960226,0.0721,0,0.786574843,,,,,,,,,,
102,9,125,620,435,22.49642334,0.308258797,0.0721,0,0.712269722,,,,,,,,,,
102,10,246,476,565,25.16420898,0.400382115,0.0721,0,0.718512085,,,,,,,,,,
102,11,308,505,712,27.23900757,0.504552329,0.0721,0,0.733780742,,,,,,,,,,
102,12,125,930,944,28.84884033,0.668957021,0.2206,0,0.719209716,,,,,,,,,,
102,13,126,939,980,29.89855347,0.694468093,0.2206,0,0.719628772,,,,,,,,,,
102,14,125,933,946,30.32766113,0.670374302,0.2206,0,0.845489675,,,,,,,,,,
102,15,292,555,734,30.10213623,0.520142429,0.2206,0,1.064145517,,,,,,,,,,
102,16,109,865,685,29.25158081,0.485419025,0.2206,0,1.341369972,,,,,,,,,,
102,17,165,483,404,27.86428223,0.286290928,0.2206,0,1.760037504,,,,,,,,,,
102,18,72,619,254,25.82518921,0.179994792,0.2206,0,1.853507735,,,,,,,,,,
102,19,29,234,48,23.44869385,0.034014764,0.2206,0,1.858530151,,,,,,,,,,
102,20,0,0,0,21.70784912,0,0.2206,0,1.947116256,,,,,,,,,,
102,21,0,0,0,20.65181885,0,0.0721,0,1.88066585,,,,,,,,,,
102,22,0,0,0,19.68224487,0,0.0721,0,1.332795957,,,,,,,,,,
102,23,0,0,0,18.65770874,0,0.0721,0,1.015266172,,,,,,,,,,
102,24,0,0,0,17.60793457,0,0.0721,0,0.59809403,,,,,,,,,,
103,1,0,0,0,16.62114868,0,0.0721,0,0.504734793,,,,,,,,,,
103,2,0,0,0,15.76094971,0,0.0721,0,0.451592064,,,,,,,,,,
103,3,0,0,0,15.06786499,0,0.0721,0,0.43986398,,,,,,,,,,
103,4,0,0,0,14.55159912,0,0.0721,0,0.438424616,,,,,,,,,,
103,5,0,0,0,14.1307312,0,0.0721,0,0.487889474,,,,,,,,,,
103,6,0,0,0,14.3684021,0,0.0721,0,0.632764199,,,,,,,,,,
103,7,32,261,56,16.88887939,0.039688554,0.0721,0,0.855395432,,,,,,,,,,
103,8,73,631,265,20.81749878,0.187811909,0.0721,0,0.786574843,,,,,,,,,,
103,9,96,789,493,24.25795898,0.349401023,0.0721,0,0.712269722,,,,,,,,,,
103,10,111,872,697,27.12325439,0.493980757,0.0721,0,0.718512085,,,,,,,,,,
103,11,120,918,858,29.4649292,0.608085351,0.0721,0,0.733780742,,,,,,,,,,
103,12,126,942,959,31.32393799,0.679666494,0.2206,0,0.744584113,,,,,,,,,,
103,13,128,950,994,32.56551514,0.70447184,0.2206,0,0.857204658,,,,,,,,,,
103,14,126,944,959,33.13952026,0.679666494,0.2206,0,1.016861692,,,,,,,,,,
103,15,120,921,857,33.00896606,0.607376627,0.2206,0,1.25842597,,,,,,,,,,
103,16,110,876,695,32.14092407,0.492563309,0.2206,0,1.55680292,,,,,,,,,,
103,17,96,794,490,30.55050049,0.347274851,0.2206,0,2.026082161,,,,,,,,,,
103,18,73,632,261,27.8520752,0.184977012,0.2206,0,2.097039415,,,,,,,,,,
103,19,30,247,51,24.88622437,0.036144933,0.2206,0,2.057433462,,,,,,,,,,
103,20,0,0,0,23.18099365,0,0.2206,0,2.124758312,,,,,,,,,,
103,21,0,0,0,22.36229858,0,0.0721,0,1.945631868,,,,,,,,,,
103,22,0,0,0,21.66665039,0,0.0721,0,1.543381285,,,,,,,,,,
103,23,0,0,0,21.00396118,0,0.0721,0,1.155893597,,,,,,,,,,
103,24,0,0,0,20.3600708,0,0.0721,0,0.775561414,,,,,,,,,,
104,1,0,0,0,19.70980225,0,0.0721,0,0.510137935,,,,,,,,,,
104,2,0,0,0,19.09273682,0,0.0721,0,0.451592064,,,,,,,,,,
104,3,0,0,0,18.46273193,0,0.0721,0,0.43986398,,,,,,,,,,
104,4,0,0,0,17.76210938,0,0.0721,0,0.438424616,,,,,,,,,,
104,5,0,0,0,17.0894104,0,0.0721,0,0.487889474,,,,,,,,,,
104,6,0,0,0,17.13405762,0,0.0721,0,0.632764199,,,,,,,,,,
104,7,33,267,58,19.39919434,0.041111214,0.0721,0,0.855395432,,,,,,,,,,
104,8,73,626,266,23.30458984,0.188544531,0.0721,0,0.786574843,,,,,,,,,,
104,9,96,781,492,27.04067383,0.348736501,0.0721,0,0.712269722,,,,,,,,,,
104,10,110,864,695,30.09810791,0.492625749,0.0721,0,0.718512085,,,,,,,,,,
104,11,120,910,854,32.30913696,0.605327179,0.0721,0,0.733780742,,,,,,,,,,
104,12,125,935,955,33.69396362,0.676917396,0.2206,0,0.738007704,,,,,,,,,,
104,13,127,943,989,34.29299316,0.701017073,0.2206,0,0.805675222,,,,,,,,,,
104,14,125,936,954,34.26708374,0.676208582,0.2206,0,0.890241368,,,,,,,,,,
104,15,120,914,852,33.76357422,0.603909551,0.2206,0,1.070399833,,,,,,,,,,
104,16,110,869,692,32.72042236,0.490499307,0.2206,0,1.301053131,,,,,,,,,,
104,17,95,787,488,31.12984619,0.345901245,0.2206,0,1.662836492,,,,,,,,,,
104,18,73,628,261,28.83895264,0.185000461,0.2206,0,1.760168376,,,,,,,,,,
104,19,31,252,53,26.13851318,0.037567143,0.2206,0,1.687794571,,,,,,,,,,
104,20,0,0,0,24.20440063,0,0.2206,0,1.525454474,,,,,,,,,,
104,21,0,0,0,23.12444458,0,0.0721,0,1.528662879,,,,,,,,,,
104,22,0,0,0,22.16835938,0,0.0721,0,1.159210921,,,,,,,,,,
104,23,0,0,0,21.2401062,0,0.0721,0,0.861698298,,,,,,,,,,
104,24,0,0,0,20.36013184,0,0.0721,0,0.59809403,,,,,,,,,,
105,1,0,0,0,19.4817749,0,0.0721,0,0.502636877,,,,,,,,,,
105,2,0,0,0,18.56325684,0,0.0721,0,0.454203303,,,,,,,,,,
105,3,0,0,0,17.68291626,0,0.0721,0,0.441229384,,,,,,,,,,
105,4,0,0,0,16.88710938,0,0.0721,0,0.441095772,,,,,,,,,,
105,5,0,0,0,16.05193481,0,0.0721,0,0.491986166,,,,,,,,,,
105,6,0,0,0,15.45601807,0,0.0721,0,0.643389712,,,,,,,,,,
105,7,35,295,64,16.37914429,0.045370267,0.0721,0,0.876556794,,,,,,,,,,
105,8,75,658,281,19.33822021,0.199203827,0.0721,0,0.819012144,,,,,,,,,,
105,9,143,573,435,23.16277466,0.308376031,0.0721,0,0.75730078,,,,,,,,,,
105,10,112,896,721,26.43642578,0.511124409,0.0721,0,0.769428315,,,,,,,,,,
105,11,122,942,885,28.47704468,0.627385718,0.0721,0,0.786269502,,,,,,,,,,
105,12,128,968,989,29.47002563,0.701112401,0.2206,0,0.767020223,,,,,,,,,,
105,13,130,978,1027,29.82491455,0.728050997,0.2206,0,0.7761702,,,,,,,,,,
105,14,128,975,993,29.65700684,0.703948042,0.2206,0,0.909098184,,,,,,,,,,
105,15,122,953,889,28.93666992,0.630221359,0.2206,0,1.09017427,,,,,,,,,,
105,16,113,908,723,27.71520386,0.51254223,0.2206,0,1.38299513,,,,,,,,,,
105,17,98,826,511,25.96001587,0.362253222,0.2206,0,1.742287286,,,,,,,,,,
105,18,75,668,276,23.48882446,0.195659275,0.2206,0,1.788309346,,,,,,,,,,
105,19,33,285,58,20.65404663,0.041116804,0.2206,0,1.723610987,,,,,,,,,,
105,20,0,0,0,18.58690796,0,0.2206,0,1.806376021,,,,,,,,,,
105,21,0,0,0,17.26851807,0,0.0721,0,1.725401145,,,,,,,,,,
105,22,0,0,0,15.95534668,0,0.0721,0,1.364419657,,,,,,,,,,
105,23,0,0,0,14.55724487,0,0.0721,0,1.024405911,,,,,,,,,,
105,24,0,0,0,13.24685059,0,0.0721,0,0.664771291,,,,,,,,,,
106,1,0,0,0,12.25774536,0,0.0721,0,0.502636877,,,,,,,,,,
106,2,0,0,0,11.5331665,0,0.0721,0,0.454203303,,,,,,,,,,
106,3,0,0,0,10.85753784,0,0.0721,0,0.441229384,,,,,,,,,,
106,4,0,0,0,10.11080322,0,0.0721,0,0.441095772,,,,,,,,,,
106,5,0,0,0,9.337426758,0,0.0721,0,0.491986166,,,,,,,,,,
106,6,0,0,0,9.2199646,0,0.0721,0,0.643389712,,,,,,,,,,
106,7,37,329,71,11.02971802,0.050339946,0.0721,0,0.876556794,,,,,,,,,,
106,8,77,688,295,14.55315552,0.209158931,0.0721,0,0.819012144,,,,,,,,,,
106,9,100,840,531,18.23537598,0.376486076,0.0721,0,0.75730078,,,,,,,,,,
106,10,114,916,740,21.06478271,0.524669862,0.0721,0,0.769428315,,,,,,,,,,
106,11,123,954,899,22.83977661,0.637402981,0.0721,0,0.786269502,,,,,,,,,,
106,12,128,972,996,23.9397522,0.706177273,0.2206,0,0.774106741,,,,,,,,,,
106,13,130,976,1027,24.60259399,0.728156687,0.2206,0,0.835046071,,,,,,,,,,
106,14,128,967,988,24.73684082,0.700505167,0.2206,0,0.947308178,,,,,,,,,,
106,15,122,941,880,24.31087646,0.623931727,0.2206,0,1.140054468,,,,,,,,,,
106,16,112,892,714,23.3947998,0.506235515,0.2206,0,1.390067915,,,,,,,,,,
106,17,97,809,504,21.99279175,0.357342717,0.2206,0,1.783214322,,,,,,,,,,
106,18,75,652,273,19.91359863,0.193560638,0.2206,0,1.900140427,,,,,,,,,,
106,19,33,279,59,17.46538696,0.041831786,0.2206,0,1.913539344,,,,,,,,,,
106,20,0,0,0,15.82268677,0,0.2206,0,2.008521482,,,,,,,,,,
106,21,0,0,0,15.04338989,0,0.0721,0,1.887528633,,,,,,,,,,
106,22,0,0,0,14.41991577,0,0.0721,0,1.498255366,,,,,,,,,,
106,23,0,0,0,13.87542114,0,0.0721,0,1.101038172,,,,,,,,,,
106,24,0,0,0,13.40889893,0,0.0721,0,0.731408002,,,,,,,,,,
107,1,0,0,0,13.00899658,0,0.0721,0,0.498689853,,,,,,,,,,
107,2,0,0,0,12.57381592,0,0.0721,0,0.451592064,,,,,,,,,,
107,3,0,0,0,12.04180298,0,0.0721,0,0.43986398,,,,,,,,,,
107,4,0,0,0,11.49715576,0,0.0721,0,0.438424616,,,,,,,,,,
107,5,0,0,0,11.0022522,0,0.0721,0,0.487889474,,,,,,,,,,
107,6,0,0,0,11.21407471,0,0.0721,0,0.632764199,,,,,,,,,,
107,7,37,317,71,13.41695557,0.050347714,0.0721,0,0.855395432,,,,,,,,,,
107,8,77,665,290,16.90206299,0.205645594,0.0721,0,0.786574843,,,,,,,,,,
107,9,99,815,521,20.20916138,0.369452946,0.0721,0,0.712269722,,,,,,,,,,
107,10,113,895,727,23.11608276,0.515532229,0.0721,0,0.718512085,,,,,,,,,,
107,11,123,940,889,25.32424316,0.630410113,0.0721,0,0.733780742,,,,,,,,,,
107,12,128,964,991,26.80480347,0.702740632,0.2206,0,0.776627951,,,,,,,,,,
107,13,130,971,1025,27.67312012,0.726850805,0.2206,0,0.900490755,,,,,,,,,,
107,14,128,964,988,27.9638916,0.700613264,0.2206,0,1.080475466,,,,,,,,,,
107,15,122,938,880,27.70687256,0.624028008,0.2206,0,1.314298327,,,,,,,,,,
107,16,112,890,714,26.84783325,0.506313634,0.2206,0,1.609073247,,,,,,,,,,
107,17,97,804,503,25.41570435,0.356688736,0.2206,0,2.150064047,,,,,,,,,,
107,18,74,643,272,23.15645752,0.192881384,0.2206,0,2.22975133,,,,,,,,,,
107,19,33,96,43,20.52980957,0.030492278,0.2206,0,2.203044488,,,,,,,,,,
107,20,0,0,0,18.94295654,0,0.2206,0,2.204460814,,,,,,,,,,
107,21,0,0,0,18.29125366,0,0.0721,0,2.018838981,,,,,,,,,,
107,22,0,0,0,17.73796997,0,0.0721,0,1.59442516,,,,,,,,,,
107,23,0,0,0,17.19143066,0,0.0721,0,1.182770076,,,,,,,,,,
107,24,0,0,0,16.65026245,0,0.0721,0,0.768423117,,,,,,,,,,
108,1,0,0,0,16.12630615,0,0.0721,0,0.616937465,,,,,,,,,,
108,2,0,0,0,15.5786377,0,0.0721,0,0.519623151,,,,,,,,,,
108,3,0,0,0,14.99135742,0,0.0721,0,0.43986398,,,,,,,,,,
108,4,0,0,0,14.42836914,0,0.0721,0,0.438424616,,,,,,,,,,
108,5,0,0,0,13.91750488,0,0.0721,0,0.487889474,,,,,,,,,,
108,6,0,0,0,14.19194946,0,0.0721,0,0.632764199,,,,,,,,,,
108,7,38,318,73,16.78365479,0.051774419,0.0721,0,0.855395432,,,,,,,,,,
108,8,76,656,289,20.97130737,0.204969961,0.0721,0,0.786574843,,,,,,,,,,
108,9,98,806,518,24.78133545,0.367385604,0.0721,0,0.712269722,,,,,,,,,,
108,10,113,886,724,27.64598999,0.513488759,0.0721,0,0.757040658,,,,,,,,,,
108,11,122,931,884,29.6953064,0.626966938,0.0721,0,0.838950102,,,,,,,,,,
108,12,128,955,985,31.14516602,0.698600039,0.2206,0,0.956428248,,,,,,,,,,
108,13,129,963,1019,32.00447998,0.722714152,0.2206,0,1.091147279,,,,,,,,,,
108,14,128,957,983,32.29134521,0.697181561,0.2206,0,1.272141624,,,,,,,,,,
108,15,122,935,879,31.99697266,0.623420745,0.2206,0,1.495466033,,,,,,,,,,
108,16,112,891,716,31.11342773,0.50781485,0.2206,0,1.826651934,,,,,,,,,,
108,17,98,810,508,29.63518677,0.360293218,0.2206,0,2.284812576,,,,,,,,,,
108,18,75,653,277,27.05681763,0.196459097,0.2206,0,2.328710111,,,,,,,,,,
108,19,34,288,62,23.97286377,0.043972794,0.2206,0,2.23940834,,,,,,,,,,
108,20,0,0,0,22.13985596,0,0.2206,0,2.255610045,,,,,,,,,,
108,21,0,0,0,21.30870972,0,0.0721,0,2.102051228,,,,,,,,,,
108,22,0,0,0,20.46169434,0,0.0721,0,1.658181947,,,,,,,,,,
108,23,0,0,0,19.47609863,0,0.0721,0,1.2582133,,,,,,,,,,
108,24,0,0,0,18.4520813,0,0.0721,0,0.864252372,,,,,,,,,,
109,1,0,0,0,17.52245483,0,0.0721,0,0.643446078,,,,,,,,,,
109,2,0,0,0,16.6670166,0,0.0721,0,0.451592064,,,,,,,,,,
109,3,0,0,0,15.92592773,0,0.0721,0,0.43986398,,,,,,,,,,
109,4,0,0,0,15.36193237,0,0.0721,0,0.438424616,,,,,,,,,,
109,5,0,0,0,14.94634399,0,0.0721,0,0.487889474,,,,,,,,,,
109,6,0,0,0,15.43306885,0,0.0721,0,0.632764199,,,,,,,,,,
109,7,39,328,77,18.41881714,0.054620793,0.0721,0,0.855395432,,,,,,,,,,
109,8,77,659,293,22.87041626,0.207842756,0.0721,0,0.786574843,,,,,,,,,,
109,9,99,804,521,26.71602783,0.369577051,0.0721,0,0.712269722,,,,,,,,,,
109,10,113,882,724,29.70931396,0.513577323,0.0721,0,0.718512085,,,,,,,,,,
109,11,122,925,882,31.88109741,0.625656352,0.0721,0,0.782565258,,,,,,,,,,
109,12,127,947,981,33.34633789,0.695883085,0.2206,0,0.881383876,,,,,,,,,,
109,13,129,954,1013,34.16082153,0.718582636,0.2206,0,0.968245718,,,,,,,,,,
109,14,127,947,976,34.30773315,0.692336281,0.2206,0,1.086605911,,,,,,,,,,
109,15,121,923,872,33.82103882,0.618562743,0.2206,0,1.241192927,,,,,,,,,,
109,16,112,878,709,32.73903809,0.502936909,0.2206,0,1.446596422,,,,,,,,,,
109,17,97,798,503,31.04406128,0.356808554,0.2206,0,1.793123646,,,,,,,,,,
109,18,75,643,275,28.37310181,0.195074259,0.2206,0,1.831596852,,,,,,,,,,
109,19,35,285,63,25.32290039,0.044689739,0.2206,0,1.805257007,,,,,,,,,,
109,20,0,0,0,23.44170532,0,0.2206,0,1.770205031,,,,,,,,,,
109,21,0,0,0,22.48830566,0,0.0721,0,1.567163779,,,,,,,,,,
109,22,0,0,0,21.5140625,0,0.0721,0,1.125359673,,,,,,,,,,
109,23,0,0,0,20.44460449,0,0.0721,0,0.861698298,,,,,,,,,,
109,24,0,0,0,19.3850647,0,0.0721,0,0.59809403,,,,,,,,,,
110,1,0,0,0,18.4475647,0,0.0721,0,0.498689853,,,,,,,,,,
110,2,0,0,0,17.6664978,0,0.0721,0,0.451592064,,,,,,,,,,
110,3,0,0,0,17.02980957,0,0.0721,0,0.43986398,,,,,,,,,,
110,4,0,0,0,16.52419434,0,0.0721,0,0.438424616,,,,,,,,,,
110,5,0,0,0,16.09160767,0,0.0721,0,0.487889474,,,,,,,,,,
110,6,0,0,0,16.51540527,0,0.0721,0,0.632764199,,,,,,,,,,
110,7,40,336,80,19.32912598,0.056759175,0.0721,0,0.855395432,,,,,,,,,,
110,8,77,661,297,23.7605835,0.210718436,0.0721,0,0.786574843,,,,,,,,,,
110,9,99,806,525,27.58257446,0.372482084,0.0721,0,0.712269722,,,,,,,,,,
110,10,113,884,728,30.35854492,0.516508489,0.0721,0,0.718512085,,,,,,,,,,
110,11,122,928,887,32.44289551,0.629317349,0.0721,0,0.733780742,,,,,,,,,,
110,12,128,951,987,33.87819824,0.700266317,0.2206,0,0.720725033,,,,,,,,,,
110,13,129,958,1020,34.68605957,0.723679477,0.2206,0,0.810183777,,,,,,,,,,
110,14,128,952,983,34.85439453,0.697428358,0.2206,0,0.944561087,,,,,,,,,,
110,15,122,929,879,34.3789917,0.623641431,0.2206,0,1.132238574,,,,,,,,,,
110,16,112,885,716,33.22911987,0.507994613,0.2206,0,1.346416525,,,,,,,,,,
110,17,98,805,510,31.4291626,0.361839738,0.2206,0,1.726097178,,,,,,,,,,
110,18,75,652,280,28.65249023,0.198657111,0.2206,0,1.843992593,,,,,,,,,,
110,19,35,296,66,25.603479,0.046826319,0.2206,0,1.837167259,,,,,,,,,,
110,20,0,0,0,23.81133423,0,0.2206,0,1.879252765,,,,,,,,,,
110,21,0,0,0,22.81209717,0,0.0721,0,1.779311345,,,,,,,,,,
110,22,0,0,0,21.56847534,0,0.0721,0,1.395485454,,,,,,,,,,
110,23,0,0,0,20.08388672,0,0.0721,0,1.013935211,,,,,,,,,,
110,24,0,0,0,18.72008667,0,0.0721,0,0.688720888,,,,,,,,,,
111,1,0,0,0,17.69384155,0,0.0721,0,0.498689853,,,,,,,,,,
111,2,0,0,0,16.9243103,0,0.0721,0,0.451592064,,,,,,,,,,
111,3,0,0,0,16.27236328,0,0.0721,0,0.43986398,,,,,,,,,,
111,4,0,0,0,15.71239624,0,0.0721,0,0.438424616,,,,,,,,,,
111,5,0,0,0,15.24685059,0,0.0721,0,0.487889474,,,,,,,,,,
111,6,0,0,0,15.67931519,0,0.0721,0,0.632764199,,,,,,,,,,
111,7,41,341,83,18.57872925,0.058898859,0.0721,0,0.855395432,,,,,,,,,,
111,8,78,660,299,23.06575928,0.212177817,0.0721,0,0.786574843,,,,,,,,,,
111,9,99,803,526,26.56957397,0.373262648,0.0721,0,0.712269722,,,,,,,,,,
111,10,113,880,729,28.82872925,0.517316483,0.0721,0,0.718512085,,,,,,,,,,
111,11,123,925,888,30.5543457,0.630146827,0.0721,0,0.733780742,,,,,,,,,,
111,12,128,950,989,31.80373535,0.701818933,0.2206,0,0.719209716,,,,,,,,,,
111,13,130,960,1024,32.51506958,0.726655801,0.2206,0,0.756225685,,,,,,,,,,
111,14,128,955,988,32.67446289,0.701109308,0.2206,0,0.900710842,,,,,,,,,,
111,15,122,933,884,32.14898071,0.627308328,0.2206,0,1.145171203,,,,,,,,,,
111,16,113,887,720,30.63640747,0.51092986,0.2206,0,1.448571524,,,,,,,,,,
111,17,98,805,511,28.72936401,0.362618276,0.2206,0,1.881311291,,,,,,,,,,
111,18,68,609,260,26.75188599,0.184502449,0.2206,0,1.989755711,,,,,,,,,,
111,19,24,0,24,24.60985718,0.017030995,0.2206,0,2.008194781,,,,,,,,,,
111,20,0,0,0,23.02193604,0,0.2206,0,2.072853696,,,,,,,,,,
111,21,0,0,0,21.72124634,0,0.0721,0,1.92455737,,,,,,,,,,
111,22,0,0,0,20.1319519,0,0.0721,0,1.47777832,,,,,,,,,,
111,23,0,0,0,18.60949097,0,0.0721,0,0.967441894,,,,,,,,,,
111,24,0,0,0,17.35054932,0,0.0721,0,0.59809403,,,,,,,,,,
112,1,0,0,0,16.31096802,0,0.0721,0,0.506713956,,,,,,,,,,
112,2,0,0,0,15.47686157,0,0.0721,0,0.454203303,,,,,,,,,,
112,3,0,0,0,14.83458862,0,0.0721,0,0.441229384,,,,,,,,,,
112,4,0,0,0,14.32842407,0,0.0721,0,0.441095772,,,,,,,,,,
112,5,0,0,0,13.92546997,0,0.0721,0,0.491986166,,,,,,,,,,
112,6,0,0,0,14.50625,0,0.0721,0,0.643389712,,,,,,,,,,
112,7,42,357,88,17.58550415,0.062459433,0.0721,0,0.876556794,,,,,,,,,,
112,8,79,670,306,21.71929321,0.217188481,0.0721,0,0.819012144,,,,,,,,,,
112,9,100,808,532,24.79314575,0.37759566,0.0721,0,0.75730078,,,,,,,,,,
112,10,114,882,733,27.11470947,0.520258682,0.0721,0,0.769428315,,,,,,,,,,
112,11,123,923,889,29.01973877,0.630982222,0.0721,0,0.815108415,,,,,,,,,,
112,12,128,945,986,30.43709717,0.699829551,0.2206,0,0.950388533,,,,,,,,,,
112,13,130,951,1016,31.28182373,0.721122539,0.2206,0,1.114236651,,,,,,,,,,
112,14,127,942,977,31.56932983,0.693441654,0.2206,0,1.31855071,,,,,,,,,,
112,15,122,916,871,31.32473145,0.618206428,0.2206,0,1.579987837,,,,,,,,,,
112,16,112,869,708,30.5045105,0.502514525,0.2206,0,1.833941367,,,,,,,,,,
112,17,97,787,503,29.06206665,0.357012438,0.2206,0,2.29480844,,,,,,,,,,
112,18,75,633,276,26.84984741,0.195895493,0.2206,0,2.360417632,,,,,,,,,,
112,19,36,290,67,24.26241455,0.047554341,0.2206,0,2.303561151,,,,,,,,,,
112,20,0,0,0,22.4583374,0,0.2206,0,2.340551076,,,,,,,,,,
112,21,0,0,0,21.14394531,0,0.0721,0,2.217323116,,,,,,,,,,
112,22,0,0,0,19.51329956,0,0.0721,0,1.790657791,,,,,,,,,,
112,23,0,0,0,17.95830688,0,0.0721,0,1.319965671,,,,,,,,,,
112,24,0,0,0,16.63179932,0,0.0721,0,0.908639329,,,,,,,,,,
113,1,0,0,0,15.48104248,0,0.0721,0,0.718501804,,,,,,,,,,
113,2,0,0,0,14.6453186,0,0.0721,0,0.600114638,,,,,,,,,,
113,3,0,0,0,14.137323,0,0.0721,0,0.55227372,,,,,,,,,,
113,4,0,0,0,13.83379517,0,0.0721,0,0.514274382,,,,,,,,,,
113,5,0,0,0,13.67571411,0,0.0721,0,0.541079871,,,,,,,,,,
113,6,0,0,0,14.48421631,0,0.0721,0,0.662948371,,,,,,,,,,
113,7,42,355,89,17.58410034,0.063182352,0.0721,0,0.92015773,,,,,,,,,,
113,8,78,659,304,21.43679199,0.215813876,0.0721,0,0.882010322,,,,,,,,,,
113,9,99,796,528,24.10708008,0.374834627,0.0721,0,0.896257241,,,,,,,,,,
113,10,113,869,725,26.0236145,0.514687699,0.0721,0,1.180532763,,,,,,,,,,
113,11,122,908,878,27.32332764,0.623304551,0.0721,0,1.218541931,,,,,,,,,,
113,12,127,929,972,28.02205811,0.690036473,0.2206,0,1.395363693,,,,,,,,,,
113,13,129,934,1002,28.43084106,0.711333895,0.2206,0,1.53157415,,,,,,,,,,
113,14,127,926,964,28.70858154,0.684357161,0.2206,0,1.639973647,,,,,,,,,,
113,15,121,903,861,28.57576904,0.611236012,0.2206,0,1.889681099,,,,,,,,,,
113,16,111,859,702,27.7328125,0.498359675,0.2206,0,2.052316788,,,,,,,,,,
113,17,97,780,501,26.27428589,0.355666948,0.2206,0,2.54193496,,,,,,,,,,
113,18,75,631,277,24.27971802,0.196646197,0.2206,0,2.485350533,,,,,,,,,,
113,19,37,295,69,22.00722656,0.048984071,0.2206,0,2.309675705,,,,,,,,,,
113,20,0,0,0,20.42992554,0,0.2206,0,2.395034447,,,,,,,,,,
113,21,0,0,0,19.5367981,0,0.0721,0,2.304774564,,,,,,,,,,
113,22,0,0,0,18.53710327,0,0.0721,0,1.885581416,,,,,,,,,,
113,23,0,0,0,17.4621521,0,0.0721,0,1.458554849,,,,,,,,,,
113,24,0,0,0,16.44002686,0,0.0721,0,1.0456649,,,,,,,,,,
114,1,0,0,0,15.51970825,0,0.0721,0,0.861845057,,,,,,,,,,
114,2,0,0,0,14.69567261,0,0.0721,0,0.707692241,,,,,,,,,,
114,3,0,0,0,13.98372803,0,0.0721,0,0.61677036,,,,,,,,,,
114,4,0,0,0,13.4036499,0,0.0721,0,0.489108453,,,,,,,,,,
114,5,0,0,0,12.96352539,0,0.0721,0,0.566790753,,,,,,,,,,
114,6,0,0,0,13.42867432,0,0.0721,0,0.632764199,,,,,,,,,,
114,7,43,349,90,15.74611816,0.063906132,0.0721,0,0.941278044,,,,,,,,,,
114,8,124,317,234,18.85466919,0.166155944,0.0721,0,0.927208801,,,,,,,,,,
114,9,193,448,435,20.92714844,0.308879639,0.0721,0,0.924722604,,,,,,,,,,
114,10,337,119,421,22.33672485,0.298938685,0.0721,0,1.102190238,,,,,,,,,,
114,11,308,22,327,23.89455566,0.23219228,0.0721,0,1.158657914,,,,,,,,,,
114,12,127,922,968,25.27230225,0.687345955,0.2206,0,1.241751214,,,,,,,,,,
114,13,373,28,400,26.20113525,0.284027254,0.2206,0,1.286907425,,,,,,,,,,
114,14,386,493,833,26.66784058,0.591486757,0.2206,0,1.43637588,,,,,,,,,,
114,15,121,899,860,26.68291626,0.610658597,0.2206,0,1.556391769,,,,,,,,,,
114,16,112,855,702,26.11318359,0.498467831,0.2206,0,1.759144452,,,,,,,,,,
114,17,97,776,500,24.91314087,0.355034068,0.2206,0,2.155043345,,,,,,,,,,
114,18,75,627,277,23.03566895,0.196688874,0.2206,0,2.170578851,,,,,,,,,,
114,19,37,295,70,20.73427734,0.04970477,0.2206,0,2.131232399,,,,,,,,,,
114,20,0,0,0,19.18407593,0,0.2206,0,2.1841914,,,,,,,,,,
114,21,0,0,0,18.50597534,0,0.0721,0,2.067576514,,,,,,,,,,
114,22,0,0,0,17.85540161,0,0.0721,0,1.634292773,,,,,,,,,,
114,23,0,0,0,17.06453857,0,0.0721,0,1.214347947,,,,,,,,,,
114,24,0,0,0,16.1715332,0,0.0721,0,0.84692439,,,,,,,,,,
115,1,0,0,0,15.29281006,0,0.0721,0,0.674636104,,,,,,,,,,
